I,Q,U,V,P,ch5,pk1,pk2,pk3,pk4,fwhm1,fwhm2,fwhm3,fwhm4,proms1,proms2,proms3,proms4,d1,d2,d3,d4,st1,st2,st3,st4,rm1,rm2,rm3,rm4,ku1,ku2,ku3,ku4,sk1,sk2,sk3,sk4,s1,s2,s3,s4,ma1,ma2,ma3,ma4
141.7725,-0.3046,-0.4300,-0.4206,0.6742,201.1613,140.0000,82.0000,184.0000,171.0000,18.0000,15.0000,15.8571,13.0000,15.0000,7.0000,66.0000,50.0000,44.0999,0.1768,0.3035,0.2317,15.4967,0.0472,0.0922,0.0872,142.5898,0.3037,0.4339,0.4280,1.5774,3.2676,2.3008,1.3852,-0.1831,0.9010,0.7917,0.2491,1.0058,1.0119,1.0226,1.0207,0.3120,0.5929,0.7247,0.5586
124.9454,0.2251,-0.3154,0.0895,0.3977,199.6400,91.0000,121.0000,111.0000,98.0000,4.0000,7.0000,15.6667,4.0000,2.0000,6.0000,22.0000,4.0000,11.2762,0.1136,0.1016,0.3238,3.4701,0.0341,0.0322,0.1052,124.9917,0.2284,0.3167,0.1360,2.3223,1.9656,1.4990,1.9026,-0.7824,0.2202,-0.1146,-0.5379,1.0004,1.0109,1.0050,1.1286,0.0903,0.5058,0.3231,2.9622
126.1032,0.1984,-0.1919,-0.0013,0.2760,213.1852,126.0000,123.0000,104.0000,89.0000,12.0000,10.5000,8.2500,19.5000,24.0000,8.0000,7.0000,7.0000,13.6626,0.1239,0.1519,0.2010,4.2634,0.0440,0.0509,0.0602,126.1726,0.2034,0.1994,0.0591,1.9964,1.8223,1.6964,2.0134,-0.4113,0.6756,-0.1153,0.1597,1.0006,1.0233,1.0329,1.1773,0.1084,0.6303,0.8003,4.4723
128.1244,0.0792,-0.3562,-0.4497,0.5791,224.9444,134.0000,111.0000,109.0000,135.0000,22.6250,1.0000,17.7500,12.0000,33.0000,1.0000,15.0000,19.0000,16.6661,0.1827,0.1270,0.3892,4.8743,0.0513,0.0321,0.1302,128.2145,0.0954,0.3582,0.4657,2.2731,2.0899,2.8485,1.7520,-0.6171,0.3032,-0.3890,0.2256,1.0007,1.1796,1.0039,1.0403,0.1301,2.5450,0.3567,0.8892
124.5934,0.1865,-0.2861,0.0931,0.3540,209.7895,94.0000,117.0000,111.0000,95.0000,9.0000,8.0000,10.6667,4.5000,3.0000,6.0000,16.0000,4.0000,11.9303,0.0618,0.1158,0.2982,3.9303,0.0172,0.0440,0.1161,124.6521,0.1877,0.2892,0.1460,1.8387,2.8850,1.4427,1.3512,-0.4325,0.8412,0.1475,-0.0976,1.0005,1.0040,1.0111,1.2094,0.0958,0.3314,0.4070,2.9195
124.9488,0.2012,-0.4355,-0.3430,0.5897,190.1000,104.0000,118.0000,105.0000,121.0000,12.0000,10.0000,12.0000,18.7500,8.0000,3.0000,16.0000,9.0000,13.1138,0.1051,0.1102,0.1617,3.6531,0.0308,0.0315,0.0442,125.0004,0.2043,0.4366,0.3459,2.1218,1.9687,2.2724,2.3914,-0.3079,-0.4123,0.0465,-0.4662,1.0004,1.0112,1.0025,1.0080,0.1050,0.5232,0.2535,0.4732
132.0905,0.2080,-0.2601,0.1103,0.3509,213.9111,114.0000,139.0000,124.0000,104.0000,22.2500,16.5000,12.8333,16.6667,27.0000,17.0000,20.0000,23.0000,31.4673,0.2439,0.2448,0.2605,10.2491,0.0882,0.0741,0.0845,132.4787,0.2259,0.2717,0.1373,1.6067,1.8117,1.7570,2.5003,0.2502,0.6732,-0.0925,-1.0212,1.0029,1.0840,1.0385,1.1005,0.2386,1.2200,0.9546,2.2674
129.4403,0.2247,-0.1789,-0.2394,0.3740,203.5185,147.0000,129.0000,98.0000,112.0000,12.8333,13.0000,7.5000,11.3333,30.0000,8.0000,12.0000,15.0000,20.5133,0.1553,0.0560,0.4170,6.9849,0.0453,0.0181,0.1597,129.6216,0.2304,0.1803,0.2839,1.7197,2.6782,2.2936,1.3713,-0.2627,0.8803,-0.7967,0.1708,1.0014,1.0191,1.0049,1.1992,0.1586,0.6933,0.3129,2.0900
125.6701,0.1699,-0.3515,-0.3376,0.5161,228.1750,118.0000,123.0000,102.0000,115.0000,9.0000,13.2500,13.6667,9.2500,11.0000,15.0000,9.0000,7.0000,12.5128,0.1446,0.1820,0.2181,3.2582,0.0478,0.0414,0.0489,125.7112,0.1766,0.3543,0.3419,2.9080,1.4782,3.9641,3.3354,-0.7747,-0.0910,-1.0471,-0.5044,1.0003,1.0377,1.0067,1.0101,0.0996,0.8672,0.5189,0.6476
135.3212,0.0093,-0.2758,-0.4670,0.5424,197.8750,165.0000,116.0000,133.0000,132.0000,29.5000,34.0000,15.0000,14.2500,42.0000,11.0000,24.0000,15.0000,33.8135,0.3109,0.2539,0.2925,9.4677,0.1054,0.0761,0.0816,135.6468,0.1053,0.2894,0.4791,1.8557,1.8792,1.7467,2.2464,-0.1163,-0.5273,0.0501,0.6297,1.0024,1.1307,1.0359,1.0146,0.2502,3.6850,0.9264,0.6243
174.5979,-0.2663,-0.2860,-0.4078,0.5648,204.9808,246.0000,117.0000,243.0000,191.0000,24.0444,29.0000,24.5000,26.2500,112.0000,28.0000,130.0000,62.0000,108.9863,0.3012,0.2660,0.5620,37.8533,0.1019,0.0537,0.1818,178.5770,0.2693,0.2984,0.4752,1.5184,2.3080,4.9651,1.6407,-0.0498,0.9295,-0.9646,-0.3975,1.0228,1.0785,1.0163,1.0806,0.6317,1.2802,0.9131,1.3329
127.7906,0.1052,-0.1888,-0.0265,0.2178,224.0000,127.0000,121.0000,115.0000,99.0000,18.6250,5.0000,13.8750,3.0000,29.0000,4.0000,19.0000,1.0000,16.1383,0.2998,0.2046,0.5101,5.0669,0.0905,0.0555,0.1559,127.8877,0.1390,0.1969,0.1552,2.3036,2.0416,3.7150,1.9551,-0.7667,0.4440,-1.2407,0.4912,1.0008,1.2863,1.0408,1.1106,0.1263,3.4844,1.1019,3.9194
127.3812,0.1816,-0.2821,-0.1594,0.3715,208.4324,125.0000,128.0000,103.0000,112.0000,7.0000,15.0000,22.7500,5.0000,6.0000,18.0000,13.0000,4.0000,14.5378,0.1413,0.3292,0.4021,4.7998,0.0375,0.1271,0.1156,127.4692,0.1845,0.3074,0.1963,1.9020,2.5232,1.6725,2.1924,-0.5652,0.1811,0.6424,-0.2152,1.0007,1.0208,1.0953,1.2239,0.1142,0.7899,1.2554,3.0628
132.2959,-0.0101,-0.3016,0.0023,0.3018,198.9595,136.0000,113.0000,146.0000,127.0000,24.3750,22.0000,29.0000,12.0000,45.0000,17.0000,28.0000,7.0000,32.0599,0.3965,0.3737,0.7877,11.0407,0.1131,0.0858,0.2258,132.7496,0.1124,0.3114,0.2246,1.4472,1.7101,4.4477,1.7642,0.3597,-0.2370,-1.2317,-0.4194,1.0034,1.1310,1.0397,1.0905,0.2427,4.3705,1.2709,4.0530
125.3530,0.1437,-0.4522,-0.2496,0.5362,175.8378,100.0000,117.0000,116.0000,123.0000,8.5000,6.0000,18.7500,9.5000,6.0000,5.0000,19.0000,4.0000,14.6125,0.1599,0.2180,0.5412,4.1798,0.0462,0.0560,0.1630,125.4207,0.1518,0.4548,0.2961,1.8750,1.8337,5.7112,1.7286,-0.1933,0.0111,1.8983,0.2205,1.0005,1.0482,1.0075,1.1797,0.1166,1.1333,0.4851,2.5249
124.5703,0.2821,-0.2943,-0.1845,0.4475,249.2500,110.0000,131.0000,89.0000,101.0000,8.5000,7.1667,2.0000,6.7500,9.0000,12.0000,1.0000,3.0000,11.8266,0.1091,0.0643,0.0695,4.0013,0.0357,0.0219,0.0199,124.6306,0.2838,0.2956,0.1860,1.8066,2.9191,1.6178,2.4078,-0.3201,-1.1580,-0.1445,-0.3247,1.0005,1.0075,1.0026,1.0054,0.0950,0.3887,0.2182,0.3767
127.5871,0.0045,-0.3869,-0.1038,0.4006,188.7143,106.0000,104.0000,134.0000,115.0000,5.5000,2.0000,11.6667,3.0000,4.0000,1.0000,22.0000,2.0000,19.1137,0.2250,0.1872,0.4494,6.2402,0.0723,0.0448,0.1326,127.7342,0.0712,0.3883,0.1669,1.6607,1.9332,5.9239,2.1636,0.1233,0.3424,1.9574,-0.7041,1.0012,1.2069,1.0065,1.4211,0.1499,4.5011,0.4869,5.1248
167.9383,-0.0441,-0.4678,-0.2419,0.5285,227.2000,159.0000,150.0000,274.0000,226.0000,27.4167,25.6667,27.5929,28.0571,55.0000,46.0000,181.0000,120.0000,124.2122,0.3489,0.2876,0.3338,41.1541,0.1288,0.0892,0.1043,172.8420,0.1287,0.4581,0.2791,1.7116,1.3920,1.8327,1.7572,0.4518,-0.0457,-0.2536,-0.0872,1.0292,1.0963,1.0192,1.0770,0.7504,3.2230,0.6463,1.3454
125.2769,0.2866,-0.2097,0.2240,0.4199,181.0000,101.0000,126.0000,104.0000,79.0000,2.0000,12.0000,19.6667,2.7500,1.0000,3.0000,21.0000,3.0000,13.4963,0.1209,0.1743,0.2626,4.1678,0.0375,0.0589,0.0662,125.3439,0.2900,0.2179,0.2316,1.8032,1.8967,1.7079,4.0706,-0.2506,0.5129,0.3547,-1.3666,1.0005,1.0082,1.0374,1.0419,0.1078,0.4219,0.8476,1.2191
129.3394,0.0945,-0.5584,-0.3470,0.6642,233.4800,95.0000,123.0000,126.0000,131.0000,7.5000,10.8667,11.0000,5.2500,2.0000,19.0000,18.0000,3.0000,19.6707,0.2620,0.1036,0.2805,6.3309,0.0958,0.0349,0.0887,129.4880,0.1322,0.5601,0.3617,2.1137,1.4881,2.0558,1.9654,-0.6863,-0.2374,-0.7990,-0.3925,1.0011,1.2001,1.0019,1.0301,0.1522,2.7716,0.1854,0.8110
128.1545,0.1985,-0.3329,-0.1647,0.4211,185.5333,117.0000,125.0000,110.0000,106.0000,8.6667,6.0000,12.5000,8.7500,8.0000,5.0000,13.0000,1.0000,16.1498,0.1596,0.2041,0.3016,5.2223,0.0525,0.0728,0.0749,128.2573,0.2061,0.3414,0.1823,2.0700,3.2076,1.5946,4.1053,-0.7249,1.3361,-0.3206,-1.1893,1.0008,1.0329,1.0227,1.0930,0.1261,0.8115,0.6182,1.8895
147.8627,0.2440,-0.2912,-0.1669,0.4149,206.8852,148.0000,178.0000,121.0000,131.0000,26.5000,26.5833,39.5000,5.0000,41.0000,62.0000,34.0000,5.0000,50.4990,0.2440,0.2779,0.7245,17.1266,0.0768,0.0746,0.2250,148.8351,0.2494,0.3042,0.2870,1.6538,1.7610,3.6159,2.5582,-0.2911,-0.1245,-1.1349,-0.9418,1.0066,1.0502,1.0310,1.4735,0.3427,1.0568,0.9554,5.1598
127.6757,0.0300,-0.3562,-0.3309,0.4871,206.2333,134.0000,99.0000,118.0000,123.0000,12.1250,1.0000,17.5000,10.5000,29.0000,1.0000,24.0000,11.0000,19.1303,0.2496,0.1724,0.3287,5.8939,0.0738,0.0562,0.0777,127.8071,0.0796,0.3616,0.3388,1.8130,2.2023,1.7758,3.2257,-0.1590,0.5338,0.1470,0.6798,1.0010,1.2745,1.0119,1.0264,0.1499,4.7410,0.4855,1.0113
136.6064,0.0805,-0.4658,-0.4608,0.6601,161.7442,143.0000,126.0000,121.0000,153.0000,16.1250,10.0000,30.1667,22.0000,49.0000,9.0000,16.0000,26.0000,34.2576,0.3320,0.2616,0.3474,10.5542,0.0834,0.0911,0.1076,137.0041,0.1156,0.4770,0.4713,1.8426,3.1332,1.5037,2.1253,-0.2770,0.7877,-0.1159,0.8616,1.0029,1.2836,1.0183,1.0265,0.2511,4.3127,0.5635,0.7685
132.7503,-0.1610,-0.4259,-0.5284,0.6975,164.2500,131.0000,94.0000,142.0000,143.0000,9.7500,10.2500,13.5250,14.5833,9.0000,11.0000,37.0000,19.0000,27.0949,0.1073,0.0529,0.2260,8.8593,0.0329,0.0170,0.0740,133.0333,0.1632,0.4253,0.5377,1.7592,1.8734,1.7535,1.8530,-0.3090,0.2767,-0.1513,-0.3053,1.0021,1.0200,1.0008,1.0092,0.2043,0.6779,0.1244,0.4261
167.0144,-0.2874,-0.3770,-0.2215,0.5232,205.4706,186.0000,111.0000,259.0000,185.0000,25.0000,20.0000,22.4505,21.8000,72.0000,30.0000,135.0000,62.0000,100.5262,0.2526,0.1319,0.6861,34.3767,0.0726,0.0389,0.2329,170.4476,0.2825,0.3813,0.3375,1.5498,1.8400,1.8830,1.5440,0.1007,0.3246,0.3102,0.0021,1.0206,1.0340,1.0051,1.2398,0.6083,0.9422,0.3486,3.0206
125.4273,0.1752,-0.3441,-0.2038,0.4366,184.8077,112.0000,113.0000,108.0000,105.0000,12.0000,6.0000,13.0000,1.0000,12.0000,2.0000,14.0000,1.0000,12.6543,0.2354,0.1629,0.2220,4.1320,0.0642,0.0497,0.0717,125.4927,0.1878,0.3484,0.2173,1.8600,3.5415,2.6692,2.0673,-0.4983,1.1979,-0.9527,-0.5885,1.0005,1.0613,1.0099,1.0569,0.1009,1.3681,0.4745,1.1104
127.0034,0.0836,-0.4318,-0.2237,0.4934,224.2917,99.0000,113.0000,121.0000,120.0000,12.0000,7.0000,11.0000,13.0000,4.0000,6.0000,14.0000,14.0000,16.3541,0.1712,0.0816,0.1138,5.3720,0.0598,0.0218,0.0284,127.1123,0.1023,0.4316,0.2253,1.7254,1.6196,3.6451,3.4097,-0.1859,-0.0553,1.1687,0.6714,1.0009,1.2192,1.0012,1.0077,0.1288,2.5245,0.1895,0.5109
131.0516,-0.0321,-0.3231,-0.2721,0.4236,185.9487,133.0000,100.0000,136.0000,132.0000,16.3333,5.0000,22.0417,6.0000,20.0000,3.0000,43.0000,5.0000,25.0020,0.2705,0.2247,0.5991,8.2020,0.0800,0.0766,0.1961,131.3015,0.0837,0.3335,0.3374,1.6632,2.2992,2.1737,2.5843,-0.0024,0.7190,-0.8724,-1.0541,1.0019,1.1187,1.0268,1.2209,0.1910,3.9549,0.7006,2.4179
126.5472,0.2025,-0.4120,-0.0687,0.4642,157.9643,70.0000,124.0000,110.0000,113.0000,1.0000,16.2500,17.7500,3.0000,1.0000,15.0000,9.0000,4.0000,15.3893,0.1178,0.3714,0.2243,4.9523,0.0328,0.1348,0.0724,126.6406,0.2046,0.4339,0.1006,1.8719,2.5588,1.4591,1.8245,-0.3638,-0.4024,0.1182,-0.4723,1.0007,1.0126,1.0501,1.3420,0.1217,0.5870,0.9241,3.8873
135.7213,-0.2195,-0.4563,-0.1858,0.5393,203.4000,119.0000,89.0000,171.0000,129.0000,4.5833,12.2500,16.9167,17.0000,5.0000,9.0000,48.0000,14.0000,32.4064,0.1448,0.1818,0.3378,10.4413,0.0374,0.0690,0.0971,136.1090,0.2224,0.4607,0.2152,1.7603,3.1277,1.3168,2.0118,-0.3895,0.5724,0.2158,-0.2559,1.0029,1.0140,1.0110,1.1158,0.2391,0.6654,0.4012,1.8751
127.2905,0.2174,-0.4191,-0.2396,0.5295,199.2800,101.0000,123.0000,110.0000,118.0000,4.0000,7.0000,11.3750,12.2500,1.0000,4.0000,19.0000,11.0000,16.2301,0.1439,0.0693,0.2017,5.3867,0.0417,0.0183,0.0549,127.3999,0.2226,0.4190,0.2463,1.6676,2.3447,2.7837,3.9126,-0.3020,0.4526,0.8460,-1.4036,1.0009,1.0173,1.0009,1.0248,0.1276,0.6632,0.1656,0.8487
179.1232,-0.0391,-0.2764,-0.1714,0.3275,200.1932,244.0000,188.0000,236.0000,205.0000,32.8750,10.5833,34.4667,29.2000,136.0000,87.0000,112.0000,92.0000,142.4838,0.4559,0.3794,0.5699,49.7274,0.1387,0.0773,0.1575,185.8220,0.1404,0.2952,0.2447,1.6137,1.9362,5.3706,3.2582,0.3929,-0.0153,-1.3137,-1.1069,1.0374,1.1796,1.0357,1.3013,0.8105,4.3286,1.3533,3.6372
167.8926,-0.1228,-0.4745,-0.5321,0.7234,156.5833,207.0000,137.0000,225.0000,222.0000,24.0000,27.5000,25.7946,26.2083,96.0000,38.0000,121.0000,77.0000,99.4850,0.3486,0.3953,0.6602,32.6296,0.1222,0.1339,0.1616,170.9821,0.1605,0.4949,0.5604,1.6259,1.4084,1.5288,2.7822,0.0684,-0.0927,0.2106,-0.0804,1.0184,1.2627,1.0381,1.0436,0.5982,3.3173,0.8468,1.2595
149.3482,-0.0140,-0.1827,-0.3218,0.3703,187.4754,220.0000,130.0000,167.0000,159.0000,20.6518,29.5000,23.2000,17.4583,93.0000,30.0000,62.0000,53.0000,73.6487,0.2944,0.1628,0.6155,26.4048,0.1081,0.0389,0.2045,151.6268,0.1072,0.1921,0.3908,1.5588,1.4236,2.7292,1.7626,0.3582,0.1912,-0.5016,0.5364,1.0153,1.1017,1.0208,1.1606,0.4969,3.3114,0.8739,2.1396
124.4690,0.1531,-0.4824,-0.7081,0.8704,178.2500,124.0000,119.0000,92.0000,149.0000,14.0000,9.0000,1.0000,11.0417,22.0000,9.0000,1.0000,19.0000,12.2724,0.1107,0.1365,0.3569,3.8489,0.0402,0.0505,0.1202,124.5260,0.1582,0.4844,0.7151,2.0463,1.5807,1.4072,2.1766,-0.4690,0.4125,0.2062,0.7897,1.0005,1.0324,1.0053,1.0138,0.0986,0.7341,0.2840,0.5098
125.3065,0.2450,-0.3148,-0.0333,0.4003,188.6538,105.0000,125.0000,102.0000,97.0000,9.0000,8.0000,12.0000,5.0000,8.0000,5.0000,7.0000,3.0000,11.7037,0.1068,0.1545,0.0695,3.7943,0.0316,0.0575,0.0216,125.3617,0.2473,0.3204,0.0394,1.8433,3.2531,1.4446,1.7618,-0.4084,1.2544,-0.2724,0.0232,1.0004,1.0079,1.0159,1.1859,0.0934,0.4368,0.4938,2.4352
125.0203,0.2303,-0.4232,-0.3714,0.6084,182.1538,107.0000,126.0000,97.0000,119.0000,14.2500,8.0000,2.0000,11.0000,9.0000,8.0000,2.0000,2.0000,12.2798,0.1171,0.0626,0.2111,3.9926,0.0339,0.0198,0.0669,125.0816,0.2326,0.4242,0.3777,1.8332,1.7239,1.9074,2.4517,-0.2236,0.0089,-0.6248,-0.9084,1.0005,1.0104,1.0011,1.0154,0.0982,0.5113,0.1478,0.5717
172.8406,-0.0836,-0.2967,-0.4079,0.5113,187.3800,236.0000,137.0000,219.0000,199.0000,23.7778,22.6667,23.7302,20.2286,122.0000,23.0000,133.0000,63.0000,106.9895,0.4806,0.3262,0.5908,36.1222,0.1425,0.0959,0.1891,176.5010,0.1519,0.3214,0.4659,1.5871,2.0815,2.0356,2.4700,0.0428,0.4848,-0.4721,-0.9203,1.0212,1.1470,1.0468,1.0921,0.6258,4.0719,1.0879,1.4469
126.5187,0.1281,-0.4436,-0.3096,0.5559,185.5500,107.0000,116.0000,113.0000,121.0000,3.5000,7.0000,10.6667,5.0000,4.0000,8.0000,18.0000,3.0000,14.4030,0.1054,0.1562,0.1910,4.8841,0.0402,0.0564,0.0530,126.6083,0.1346,0.4475,0.3157,1.7113,1.6112,1.5594,2.4840,-0.3522,0.5544,-0.4707,-0.5477,1.0007,1.0452,1.0076,1.0136,0.1139,0.8372,0.3529,0.6173
124.5885,0.1676,-0.5483,-0.5609,0.8020,151.8095,102.0000,120.0000,99.0000,138.0000,11.0000,11.0000,14.7500,1.0000,9.0000,14.0000,5.0000,1.0000,13.1259,0.0756,0.1452,0.2720,4.3190,0.0255,0.0498,0.0958,124.6598,0.1688,0.5520,0.5717,1.8128,2.1174,1.6922,1.5224,-0.3086,-0.6771,-0.1944,-0.0330,1.0006,1.0110,1.0039,1.0136,0.1054,0.4557,0.2645,0.4856
126.3765,0.1048,-0.4186,-0.3600,0.5619,207.1818,114.0000,113.0000,111.0000,121.0000,6.5833,7.6667,12.0000,3.0000,9.0000,7.0000,18.0000,1.0000,15.8397,0.1030,0.1495,0.2142,5.6672,0.0282,0.0513,0.0719,126.4977,0.1093,0.4232,0.3696,1.4913,3.1390,2.0445,1.5469,-0.0794,0.8687,-0.8089,-0.1158,1.0010,1.0333,1.0071,1.0186,0.1254,0.9896,0.3569,0.5957
126.1305,0.1136,-0.4790,-0.4048,0.6373,212.2917,109.0000,115.0000,115.0000,131.0000,8.3333,8.0000,8.5000,6.0000,6.0000,10.0000,14.0000,7.0000,11.2556,0.1082,0.2254,0.1207,3.9733,0.0364,0.0739,0.0331,126.1905,0.1196,0.4845,0.4062,2.0209,1.5416,1.8301,2.4872,-0.7451,-0.0925,-0.3464,0.4004,1.0005,1.0476,1.0113,1.0032,0.0893,0.9722,0.4732,0.2987
124.3799,0.1908,-0.3089,-0.0967,0.3757,176.2963,106.0000,118.0000,103.0000,110.0000,9.0000,5.3333,16.0000,5.0000,10.0000,6.0000,12.0000,2.0000,10.0214,0.0795,0.2130,0.3905,3.0848,0.0229,0.0617,0.1360,124.4167,0.1925,0.3140,0.1638,1.9165,2.1070,2.0231,1.5191,-0.0938,-0.5564,0.1179,-0.2852,1.0003,1.0069,1.0191,1.2917,0.0806,0.4174,0.6982,3.7709
160.9829,0.0170,-0.2559,0.1305,0.2878,201.6140,152.0000,153.0000,196.0000,137.0000,25.8750,30.5000,28.0952,14.0000,43.0000,55.0000,86.0000,38.0000,81.9190,0.1440,0.2216,0.6449,27.6309,0.0479,0.0582,0.1524,163.2959,0.0515,0.2662,0.1872,1.5856,1.5914,2.4186,3.0144,-0.0818,0.5096,-0.5452,-0.5169,1.0144,1.2606,1.0244,1.1753,0.5127,4.1495,0.8630,4.5325
135.4971,0.0380,-0.3804,-0.6614,0.7640,152.3333,166.0000,123.0000,111.0000,168.0000,15.0000,17.5000,15.0000,15.8500,38.0000,26.0000,12.0000,40.0000,30.2828,0.0486,0.1373,0.7129,10.0239,0.0154,0.0342,0.2349,135.8570,0.0409,0.3806,0.6889,1.6706,1.6270,2.5390,2.2388,-0.2645,0.2476,0.3647,0.8319,1.0027,1.0767,1.0040,1.0618,0.2238,1.3338,0.3628,1.1461
127.0439,0.1823,-0.3663,-0.1875,0.4501,165.5185,104.0000,126.0000,106.0000,117.0000,5.5000,10.9167,17.2500,9.6667,6.0000,17.0000,15.0000,9.0000,17.0674,0.0740,0.1835,0.3484,5.6398,0.0246,0.0651,0.1288,127.1644,0.1834,0.3721,0.2285,1.5854,1.5935,1.5822,1.3805,-0.2002,0.3442,0.2118,0.0228,1.0009,1.0088,1.0151,1.2006,0.1344,0.4089,0.5045,2.1330
127.1330,0.0033,-0.4542,-0.5668,0.7264,234.6923,125.0000,110.0000,112.0000,137.0000,14.7500,5.7500,17.1667,3.8333,17.0000,3.0000,10.0000,9.0000,17.0878,0.2580,0.0760,0.2721,4.9126,0.0822,0.0197,0.0913,127.2243,0.0807,0.4547,0.5744,2.5294,2.1766,2.6171,1.7709,-0.6688,0.7242,-0.2208,0.3805,1.0007,1.1726,1.0009,1.0124,0.1345,4.2458,0.1674,0.4827
125.6563,0.0706,-0.3229,-0.4874,0.5889,193.1200,139.0000,113.0000,99.0000,137.0000,5.6667,11.2500,14.2500,3.0000,7.0000,15.0000,7.0000,3.0000,13.9187,0.0928,0.3715,0.4226,4.7766,0.0323,0.1408,0.1526,125.7434,0.0770,0.3529,0.5130,1.5918,1.5962,1.5001,2.1361,-0.1373,-0.0934,-0.3303,-0.8923,1.0007,1.0970,1.0864,1.0454,0.1108,1.4046,1.1976,0.8796
126.5433,-0.0130,-0.3809,-0.4968,0.6262,171.0000,132.0000,103.0000,116.0000,128.0000,11.8500,11.0000,9.0833,6.0000,23.0000,8.0000,15.0000,3.0000,15.3168,0.0956,0.1529,0.2576,5.0247,0.0336,0.0367,0.0736,126.6391,0.0354,0.3832,0.5025,1.9361,1.4016,4.3104,2.2504,-0.5427,-0.0607,-1.1671,-0.5789,1.0008,1.1398,1.0044,1.0105,0.1211,3.3672,0.4017,0.5207
125.8252,0.2114,-0.2975,0.0461,0.3679,189.5417,99.0000,122.0000,108.0000,99.0000,11.2500,9.0000,12.2500,2.0000,7.0000,6.0000,11.0000,1.0000,13.2365,0.1050,0.1914,0.2939,4.3857,0.0348,0.0705,0.1015,125.8984,0.2145,0.3066,0.1086,1.8781,2.0612,1.6156,1.5814,-0.4716,0.7878,-0.4534,-0.1407,1.0006,1.0129,1.0264,1.1525,0.1052,0.4990,0.6491,3.5209
124.3856,0.1524,-0.1475,0.0292,0.2141,175.2692,123.0000,117.0000,103.0000,78.0000,4.0000,2.0000,12.7500,3.0000,4.0000,2.0000,11.0000,1.0000,10.8245,0.1718,0.2027,0.3700,3.3833,0.0565,0.0642,0.0997,124.4298,0.1620,0.1603,0.1015,1.8145,1.6811,1.8674,3.1567,-0.0867,0.2101,-0.3836,-0.9445,1.0004,1.0641,1.0874,1.1926,0.0870,1.1679,1.4412,4.9321
137.0784,0.0479,-0.4390,-0.2707,0.5179,158.8276,141.0000,122.0000,144.0000,177.0000,25.0000,11.2500,18.5000,21.0000,58.0000,13.0000,32.0000,79.0000,43.0647,0.2844,0.2758,0.9602,14.3278,0.0975,0.0713,0.2884,137.8123,0.1115,0.4397,0.3755,1.6991,1.8570,2.8334,2.0329,0.3899,0.6244,0.6635,0.2983,1.0054,1.3949,1.0132,1.1771,0.3150,4.6331,0.6401,3.4124
154.6798,-0.0528,-0.4500,-0.4672,0.6508,194.3333,154.0000,132.0000,179.0000,186.0000,17.5000,19.0000,21.8000,22.4833,32.0000,27.0000,77.0000,61.0000,63.9741,0.2909,0.2292,0.3043,21.4760,0.0993,0.0685,0.0768,156.1284,0.1087,0.4477,0.4752,1.6680,1.9780,2.9514,2.3993,-0.1817,0.6562,1.0486,-0.4715,1.0094,1.1010,1.0116,1.0130,0.4156,3.2213,0.5214,0.6527
129.8809,0.0030,-0.3997,-0.0983,0.4116,154.3750,103.0000,108.0000,136.0000,112.0000,17.6667,10.7500,13.5000,11.0000,11.0000,5.0000,20.0000,9.0000,22.8963,0.1764,0.1168,0.1790,7.2393,0.0525,0.0379,0.0618,130.0762,0.0518,0.4023,0.1179,1.6992,3.0556,1.9033,1.5378,0.0158,1.1484,-0.5056,0.2770,1.0015,1.2637,1.0043,1.1676,0.1764,4.9618,0.2922,2.0537
124.7850,0.1559,-0.2863,-0.2253,0.3963,201.5455,119.0000,118.0000,103.0000,106.0000,9.3333,13.0000,17.0000,4.0000,9.0000,8.0000,16.0000,4.0000,13.9943,0.1383,0.1328,0.4001,4.6237,0.0441,0.0326,0.1092,124.8681,0.1622,0.2885,0.2508,1.5465,1.6898,2.6750,2.3844,0.1493,0.2618,-0.3791,-0.5521,1.0007,1.0378,1.0063,1.1068,0.1122,0.9021,0.4647,1.8722
130.5607,0.3669,-0.3003,0.2165,0.5212,186.9091,87.0000,148.0000,106.0000,87.0000,7.5000,11.8750,11.5000,5.0000,6.0000,23.0000,14.0000,2.0000,22.9633,0.0966,0.1164,0.2745,7.7167,0.0277,0.0363,0.0728,130.7782,0.3672,0.3029,0.2248,1.7002,4.1419,2.1967,3.8312,-0.2595,-1.5650,-0.6097,-1.2477,1.0017,1.0027,1.0069,1.0542,0.1760,0.2642,0.3883,1.3473
124.9521,-0.1746,-0.2968,-0.5644,0.6611,216.3158,147.0000,80.0000,119.0000,126.0000,10.0000,3.0000,10.4167,5.0000,17.0000,1.0000,17.0000,2.0000,12.6359,0.1622,0.1039,0.2390,4.1778,0.0480,0.0364,0.0782,125.0183,0.1796,0.3000,0.5706,1.7973,3.2260,1.6775,1.8937,-0.4252,1.1513,-0.4106,-0.5262,1.0005,1.0356,1.0070,1.0090,0.1012,0.9575,0.3498,0.4244
