I,Q,U,V,P,ch5,pk1,pk2,pk3,pk4,fwhm1,fwhm2,fwhm3,fwhm4,proms1,proms2,proms3,proms4,d1,d2,d3,d4,st1,st2,st3,st4,rm1,rm2,rm3,rm4,ku1,ku2,ku3,ku4,sk1,sk2,sk3,sk4,s1,s2,s3,s4,ma1,ma2,ma3,ma4
124.3404,0.1246,-0.3826,-0.2055,0.4518,200.8750,105.0000,112.0000,113.0000,112.0000,5.2500,8.2500,13.4167,6.0000,7.0000,5.0000,21.0000,6.0000,15.4143,0.1252,0.1120,0.1354,4.7385,0.0345,0.0385,0.0449,124.4269,0.1299,0.3840,0.2116,1.9145,2.5329,1.8311,2.2456,-0.3756,0.4130,0.6409,-0.8045,1.0007,1.0355,1.0049,1.0223,0.1240,1.0161,0.2939,0.6612
122.7817,0.2877,-0.2155,0.1564,0.3920,240.0204,110.0000,131.0000,103.0000,77.0000,6.5000,10.7500,25.0000,4.0000,6.0000,7.0000,22.0000,2.0000,12.2986,0.1960,0.1860,0.7624,2.8044,0.0585,0.0369,0.1958,122.8131,0.2932,0.2190,0.2470,3.4138,1.9949,6.4336,3.8251,0.0771,0.1535,-1.6474,-1.2494,1.0003,1.0201,1.0142,1.1071,0.1002,0.6889,0.8670,3.7186
130.2549,0.0647,-0.1587,-0.1658,0.2385,167.2500,145.0000,121.0000,108.0000,100.0000,10.6000,8.0000,5.2500,4.5000,26.0000,15.0000,5.0000,3.0000,26.1638,0.2981,0.1203,0.2182,8.9178,0.0922,0.0331,0.0715,130.5445,0.1098,0.1638,0.1822,1.7358,2.0386,2.5256,1.8629,-0.3225,-0.5603,-0.5460,-0.5468,1.0022,1.1184,1.0199,1.0823,0.2011,3.3588,0.7565,1.3517
124.3001,0.0263,-0.3779,-0.3112,0.4902,248.5161,114.0000,101.0000,115.0000,115.0000,15.0000,15.5000,19.5000,7.5000,6.0000,7.0000,20.0000,7.0000,15.1461,0.2092,0.1135,0.2026,4.4826,0.0502,0.0340,0.0414,124.3783,0.0565,0.3800,0.3144,2.0151,4.4657,2.6839,5.4677,-0.4622,1.3360,-0.9328,-1.3232,1.0006,1.4814,1.0039,1.0085,0.1219,7.3713,0.3003,0.6524
123.4298,0.0161,-0.4317,-0.3336,0.5458,212.6154,104.0000,100.0000,118.0000,124.0000,8.0000,13.0000,11.0000,7.2500,5.0000,6.0000,15.0000,9.0000,11.0593,0.0413,0.1339,0.2581,3.5913,0.0106,0.0392,0.0966,123.4800,0.0192,0.4334,0.3480,1.8232,2.5374,2.2909,1.3472,-0.4073,-0.4721,0.7232,0.1292,1.0004,1.1327,1.0040,1.0392,0.0896,2.6944,0.3108,0.7874
124.2121,0.1825,-0.3570,-0.1394,0.4245,213.0000,99.0000,120.0000,113.0000,109.0000,11.0000,8.5000,14.0000,4.0000,3.0000,10.0000,27.0000,4.0000,16.5831,0.0790,0.1655,0.3278,5.2677,0.0226,0.0458,0.1098,124.3199,0.1845,0.3593,0.1789,1.7806,2.1516,3.8246,1.7564,0.2301,-0.1777,1.3267,-0.4330,1.0009,1.0073,1.0079,1.2540,0.1336,0.4328,0.4664,2.7558
125.0481,0.0888,-0.4205,-0.3196,0.5356,202.4242,115.0000,109.0000,117.0000,120.0000,6.0000,19.0000,17.5000,17.2500,4.0000,8.0000,26.0000,9.0000,14.7482,0.0533,0.1829,0.1787,4.5417,0.0127,0.0674,0.0568,125.1281,0.0900,0.4244,0.3264,2.0587,3.4151,1.7267,1.7835,-0.4238,0.8351,0.6129,-0.2834,1.0006,1.0098,1.0125,1.0150,0.1180,0.6006,0.4392,0.5599
124.0386,0.1278,-0.2894,0.0468,0.3198,264.2500,99.0000,112.0000,113.0000,96.0000,3.5000,9.0000,14.5000,6.0000,4.0000,5.0000,15.0000,9.0000,12.3835,0.1169,0.0886,0.1226,4.0283,0.0382,0.0290,0.0386,124.1013,0.1337,0.2904,0.0600,1.9074,1.8418,2.2583,1.5331,-0.4989,0.4326,0.7829,-0.0898,1.0005,1.0415,1.0048,1.2262,0.0999,0.9299,0.3071,3.0068
134.1219,0.0027,-0.3397,-0.2716,0.4349,185.6731,146.0000,115.0000,150.0000,148.0000,22.3333,12.0000,20.5000,19.2500,48.0000,16.0000,56.0000,47.0000,44.0706,0.3136,0.2112,0.5629,14.7978,0.0858,0.0559,0.1616,134.9202,0.0857,0.3408,0.3116,1.8867,1.9778,2.7972,2.3120,0.6251,0.2902,0.6152,0.3904,1.0060,1.1846,1.0135,1.1345,0.3295,4.9144,0.6328,2.2789
124.8084,0.0864,-0.3346,-0.0499,0.3492,213.7059,94.0000,112.0000,118.0000,96.0000,6.0000,13.5000,19.6667,4.0000,3.0000,4.0000,18.0000,4.0000,13.6411,0.2283,0.0505,0.4169,4.0486,0.0808,0.0146,0.1107,124.8722,0.1174,0.3345,0.1209,2.1395,1.5745,1.8610,3.7032,-0.6096,-0.2292,-0.1486,-1.2306,1.0005,1.1962,1.0009,1.4600,0.1093,2.7096,0.1512,6.2945
126.5886,0.1169,-0.3527,-0.0406,0.3738,204.8889,99.0000,114.0000,122.0000,100.0000,10.0000,8.0000,14.5000,6.0000,4.0000,5.0000,22.0000,4.0000,17.7982,0.1681,0.0869,0.3569,5.8116,0.0443,0.0284,0.1094,126.7170,0.1256,0.3542,0.1164,1.6537,4.1947,1.7440,2.5100,-0.1807,1.4138,-0.1404,-0.7865,1.0010,1.0660,1.0031,1.3109,0.1407,1.4688,0.2466,4.7683
130.6722,0.1667,-0.3388,-0.2479,0.4517,214.3529,129.0000,128.0000,120.0000,146.0000,20.6667,14.7500,30.3000,22.8750,22.0000,13.0000,36.0000,27.0000,26.1206,0.2423,0.5820,1.0664,7.8699,0.0773,0.2187,0.3614,130.9054,0.1853,0.4046,0.4390,1.6146,1.6688,1.3250,1.5327,-0.1162,0.4056,0.2231,0.1774,1.0018,1.0987,1.1851,1.1508,0.2001,1.5148,1.9770,3.0906
124.9222,0.2082,-0.4077,-0.2104,0.5038,215.2400,101.0000,120.0000,110.0000,111.0000,5.0000,7.5000,13.0000,11.0000,2.0000,6.0000,23.0000,4.0000,14.3536,0.1214,0.1267,0.2047,4.8857,0.0364,0.0434,0.0610,125.0139,0.2124,0.4090,0.2207,1.5397,2.0709,2.0629,1.7638,-0.1994,0.3654,0.7394,-0.0668,1.0007,1.0144,1.0054,1.0387,0.1149,0.5841,0.3124,0.9834
124.0630,0.1625,-0.1512,0.3223,0.3913,232.5000,102.0000,118.0000,112.0000,73.0000,2.5000,6.0000,13.8333,3.0000,2.0000,8.0000,16.0000,1.0000,13.7873,0.1221,0.1043,0.3273,4.7340,0.0371,0.0292,0.1075,124.1491,0.1667,0.1547,0.3361,1.6403,1.9404,2.5791,1.9440,-0.1713,0.3702,-0.4540,-0.4961,1.0007,1.0245,1.0174,1.0527,0.1112,0.7598,0.6915,1.0585
124.4686,0.3041,-0.2136,0.1897,0.4172,184.5161,102.0000,131.0000,99.0000,92.0000,3.5000,19.2500,16.5000,2.5000,4.0000,15.0000,12.0000,2.0000,13.2452,0.1356,0.1355,0.5208,4.2851,0.0442,0.0414,0.1626,124.5399,0.3072,0.2172,0.2482,1.8296,1.5383,2.1492,2.1187,-0.3171,-0.1089,-0.2813,-0.5298,1.0006,1.0102,1.0181,1.1392,0.1064,0.4482,0.6408,2.6317
125.1819,0.1180,-0.3239,-0.0746,0.3527,225.9464,112.0000,113.0000,117.0000,113.0000,16.6667,11.7500,29.3333,14.5000,18.0000,9.0000,20.0000,16.0000,18.6980,0.1931,0.1414,0.5002,5.9147,0.0461,0.0428,0.1549,125.3190,0.1282,0.3267,0.1705,1.9745,2.5532,2.1091,1.8066,0.4082,0.2799,-0.6343,0.3967,1.0011,1.0703,1.0085,1.1125,0.1494,1.6764,0.4382,3.5134
123.1357,0.2887,-0.5453,-0.4178,0.7452,217.0909,96.0000,131.0000,93.0000,126.0000,4.5000,10.5000,12.5000,11.7500,6.0000,13.0000,6.0000,5.0000,12.3433,0.1345,0.1388,0.1389,3.7440,0.0491,0.0470,0.0362,123.1900,0.2921,0.5474,0.4203,2.0239,1.7879,1.5950,4.1455,-0.3923,-0.5819,0.2345,-1.3555,1.0004,1.0138,1.0035,1.0036,0.1003,0.4702,0.2550,0.3323
122.5019,0.1271,-0.4492,-0.2282,0.5197,245.7500,95.0000,109.0000,111.0000,116.0000,11.0000,4.0000,13.0000,7.7500,6.0000,3.0000,13.0000,3.0000,11.2443,0.0938,0.0896,0.3104,3.4717,0.0338,0.0237,0.0969,122.5490,0.1321,0.4499,0.2470,1.8590,1.7076,2.4560,1.9901,-0.2687,0.4155,-0.1200,-0.1873,1.0004,1.0329,1.0013,1.0831,0.0918,0.7453,0.1995,1.4268
123.6640,0.0315,-0.3328,-0.1644,0.3725,194.7600,105.0000,100.0000,120.0000,102.0000,5.7500,5.0000,13.8500,5.0000,3.0000,2.0000,19.0000,2.0000,13.3220,0.1575,0.0178,0.3394,4.0362,0.0414,0.0052,0.1030,123.7272,0.0519,0.3329,0.1954,1.8633,4.0298,2.6519,2.6879,-0.2315,1.3332,-0.7594,-0.9454,1.0005,1.4492,1.0001,1.1678,0.1078,5.5830,0.0534,2.2067
123.2789,0.1827,-0.3479,0.0706,0.3992,243.0000,88.0000,118.0000,115.0000,91.0000,4.0000,5.7500,6.0000,2.0000,1.0000,5.0000,9.0000,2.0000,11.9258,0.1617,0.0590,0.2176,4.2014,0.0506,0.0169,0.0753,123.3465,0.1892,0.3483,0.1002,1.5940,1.7781,2.4233,1.6515,-0.1350,-0.3124,-0.6358,-0.1860,1.0005,1.0355,1.0011,1.2008,0.0968,0.9029,0.1695,3.0469
132.9656,0.1384,-0.3856,-0.3842,0.5617,236.0000,135.0000,133.0000,116.0000,132.0000,12.7500,12.6667,11.9167,10.0833,32.0000,19.0000,7.0000,11.0000,29.3123,0.2997,0.2291,0.1576,9.3933,0.0993,0.0777,0.0497,133.2856,0.1683,0.3955,0.3874,1.7932,1.8079,2.0946,1.7010,-0.2162,-0.3158,-0.7795,-0.1004,1.0024,1.1727,1.0192,1.0081,0.2207,2.4030,0.5958,0.4117
125.0442,0.1012,-0.3761,-0.1405,0.4140,202.0370,106.0000,112.0000,116.0000,101.0000,1.0000,5.0000,16.6667,4.0000,1.0000,4.0000,16.0000,2.0000,14.1929,0.2005,0.1658,0.4406,4.4791,0.0539,0.0469,0.1310,125.1214,0.1142,0.3792,0.1935,2.0495,2.5675,2.0999,2.6396,-0.5847,-0.2053,-0.2599,-0.8173,1.0006,1.1283,1.0074,1.3383,0.1135,2.2061,0.4421,3.9829
124.2650,0.0905,-0.3990,-0.2227,0.4658,175.8846,110.0000,110.0000,117.0000,108.0000,6.0000,8.7500,12.0000,1.0000,6.0000,9.0000,18.0000,1.0000,15.1114,0.0686,0.1976,0.3695,4.5933,0.0185,0.0586,0.1050,124.3466,0.0928,0.4039,0.2483,1.9025,2.6631,2.1886,2.3776,-0.1531,0.6552,-0.4506,-0.6210,1.0007,1.0197,1.0103,1.0988,0.1216,0.7618,0.4968,1.7217
134.1423,0.1605,-0.2880,-0.3411,0.4744,210.9302,145.0000,137.0000,106.0000,131.0000,17.9167,20.0000,25.0000,13.4167,31.0000,25.0000,11.0000,11.0000,32.7982,0.1853,0.1751,0.5042,10.4112,0.0622,0.0475,0.1776,134.5364,0.1699,0.2934,0.3857,1.7100,1.7396,2.6996,2.1367,0.0704,-0.4589,-0.9121,-0.9033,1.0029,1.0727,1.0130,1.1230,0.2449,1.2250,0.6085,1.5573
127.5574,0.1379,-0.2165,-0.1177,0.2824,196.4516,120.0000,116.0000,111.0000,102.0000,6.0000,9.0000,17.0000,3.0000,4.0000,6.0000,26.0000,1.0000,17.4659,0.1224,0.1320,0.4141,5.5791,0.0341,0.0346,0.1092,127.6754,0.1429,0.2190,0.1612,2.0059,2.8148,2.6325,3.3306,-0.5902,0.8104,0.5590,-1.2112,1.0009,1.0287,1.0123,1.3270,0.1370,0.8932,0.6144,4.0424
126.2243,0.3211,-0.4725,-0.3027,0.6466,215.1379,94.0000,144.0000,99.0000,118.0000,5.0000,13.1250,10.0000,6.0000,2.0000,21.0000,6.0000,3.0000,18.5463,0.2932,0.0663,0.3004,6.1346,0.1025,0.0204,0.0904,126.3682,0.3348,0.4737,0.3195,1.6890,2.0045,1.6053,1.9694,-0.1693,-0.7390,0.0105,-0.1966,1.0011,1.0486,1.0009,1.0410,0.1470,0.9466,0.1402,1.0001
127.1609,0.2333,-0.4457,-0.2734,0.5725,189.9355,102.0000,127.0000,111.0000,121.0000,4.0000,18.0833,18.1250,14.7500,2.0000,13.0000,29.0000,11.0000,18.5762,0.0701,0.0923,0.3348,6.1462,0.0199,0.0253,0.1067,127.3046,0.2345,0.4455,0.2962,1.7383,2.2436,2.3651,1.9492,-0.5277,0.4789,-0.0187,0.1486,1.0011,1.0035,1.0016,1.0694,0.1462,0.3007,0.2077,1.2599
125.9459,0.2676,-0.4729,-0.1772,0.5715,221.1304,90.0000,130.0000,107.0000,123.0000,6.0000,6.8333,13.6667,4.7500,2.0000,10.0000,20.0000,3.0000,14.8914,0.1462,0.1386,0.5386,5.0176,0.0565,0.0402,0.1777,126.0415,0.2742,0.4744,0.2489,2.2410,1.7353,2.1669,1.9094,-0.8068,0.7207,0.0408,-0.4757,1.0008,1.0209,1.0035,1.3537,0.1183,0.5500,0.2937,4.0153
124.4880,-0.1094,-0.3582,-0.7383,0.8279,227.3684,151.0000,94.0000,112.0000,142.0000,5.0000,2.7500,9.9167,7.6667,10.0000,3.0000,20.0000,14.0000,15.4345,0.1741,0.0598,0.2472,5.2465,0.0664,0.0145,0.0942,124.5927,0.1259,0.3584,0.7442,1.6318,1.5291,3.1710,1.5920,-0.2044,0.4573,0.5052,-0.4902,1.0008,1.1651,1.0008,1.0077,0.1240,1.8635,0.1671,0.3359
124.6481,0.2350,-0.2067,0.1600,0.3515,224.4091,104.0000,124.0000,109.0000,80.0000,3.0000,4.7500,11.5417,5.0000,2.0000,5.0000,25.0000,2.0000,15.5101,0.1777,0.0456,0.3195,5.0207,0.0633,0.0139,0.0926,124.7446,0.2448,0.2073,0.1827,1.6856,1.7638,2.0539,3.8381,-0.1780,0.4831,0.5640,-1.4878,1.0008,1.0335,1.0022,1.0789,0.1245,0.7630,0.2206,2.0532
128.8951,0.2058,-0.3785,-0.3325,0.5442,210.1714,127.0000,126.0000,101.0000,113.0000,5.3333,21.5000,23.0000,2.0000,11.0000,10.0000,13.0000,1.0000,19.5001,0.1894,0.3717,0.4108,5.9993,0.0560,0.1167,0.1053,129.0307,0.2135,0.3991,0.3527,2.3107,2.1841,2.4363,2.4610,-0.7896,-0.0882,-0.9329,-0.3851,1.0011,1.0352,1.0443,1.0463,0.1514,0.9359,0.9930,1.2485
125.0550,0.0972,-0.4114,-0.2758,0.5047,253.6667,107.0000,110.0000,120.0000,109.0000,8.4167,6.0000,12.2500,2.0000,11.0000,4.0000,27.0000,1.0000,15.2090,0.1255,0.1611,0.4402,4.8595,0.0406,0.0518,0.1322,125.1458,0.1062,0.4160,0.3089,1.7608,1.7190,1.7685,2.2261,-0.1541,0.0223,-0.1374,-0.4748,1.0007,1.0789,1.0075,1.1018,0.1217,1.3337,0.3917,1.6602
123.2047,0.1163,-0.2595,0.1626,0.3275,190.8235,97.0000,110.0000,117.0000,86.0000,6.0000,7.0000,7.7500,1.0000,7.0000,6.0000,11.0000,1.0000,13.3992,0.0885,0.0727,0.2619,4.8435,0.0309,0.0258,0.0869,123.2943,0.1206,0.2614,0.1816,1.6525,1.6991,1.5193,2.2591,-0.3356,0.4289,0.0046,-0.8528,1.0007,1.0323,1.0046,1.1184,0.1088,0.7700,0.2800,1.7967
128.0132,0.2514,-0.2912,-0.2289,0.4476,206.6071,132.0000,136.0000,100.0000,128.0000,5.0000,13.2500,12.0000,6.5000,4.0000,22.0000,12.0000,8.0000,21.2770,0.1078,0.1932,0.9864,6.8876,0.0373,0.0640,0.3618,128.1917,0.2529,0.2960,0.4226,1.7866,2.2065,1.9818,1.4434,-0.3258,-0.9002,0.6625,-0.1309,1.0014,1.0107,1.0233,1.2232,0.1663,0.4331,0.6768,3.3518
124.0450,0.2040,-0.2221,0.0172,0.3021,206.7391,112.0000,122.0000,98.0000,92.0000,9.0000,11.0000,3.0000,2.0000,14.0000,11.0000,2.0000,1.0000,13.4164,0.1235,0.2092,0.3537,4.3535,0.0358,0.0644,0.1161,124.1181,0.2065,0.2315,0.1148,1.7704,2.7629,1.9864,1.7209,-0.1287,-0.8782,-0.5198,0.0157,1.0006,1.0147,1.0392,1.1543,0.1082,0.6119,0.9578,3.9682
123.9937,0.2076,-0.3650,-0.3152,0.5251,208.2162,114.0000,127.0000,101.0000,116.0000,7.3333,11.7500,11.0000,20.5000,5.0000,9.0000,7.0000,7.0000,12.0137,0.2452,0.1979,0.2847,3.9879,0.0907,0.0685,0.0949,124.0561,0.2262,0.3705,0.3299,1.7563,1.3457,1.5810,2.1581,-0.3732,-0.1210,0.4218,-0.6501,1.0005,1.0887,1.0170,1.0428,0.0969,1.2441,0.5483,0.9191
124.3381,0.1997,-0.3159,-0.1016,0.3873,208.4906,110.0000,130.0000,105.0000,103.0000,19.7500,14.5833,18.7500,12.5000,11.0000,25.0000,9.0000,4.0000,13.3225,0.2340,0.1514,0.4580,3.5575,0.0710,0.0376,0.1352,124.3880,0.2113,0.3174,0.1684,2.2373,1.8061,2.7800,1.7223,-0.3070,-0.1027,0.4651,0.0632,1.0004,1.0605,1.0070,1.1654,0.1072,1.2159,0.4821,3.5171
125.6927,0.1579,-0.3061,-0.0557,0.3489,187.0000,106.0000,121.0000,108.0000,99.0000,6.7500,8.6667,8.2500,5.5000,7.0000,18.0000,9.0000,4.0000,15.8444,0.0531,0.0763,0.2340,5.4893,0.0165,0.0215,0.0729,125.8054,0.1581,0.3075,0.0912,1.7227,1.9473,4.8561,1.9074,-0.3338,0.5173,-1.6924,-0.2117,1.0009,1.0052,1.0023,1.2490,0.1261,0.3383,0.2490,3.7805
123.2180,0.2665,-0.4881,-0.4484,0.7144,207.6552,114.0000,129.0000,103.0000,142.0000,12.1250,17.0000,8.0000,18.3333,27.0000,22.0000,5.0000,32.0000,15.9396,0.2799,0.2122,0.5848,3.6225,0.0937,0.0588,0.1737,123.2704,0.2835,0.4927,0.4815,2.8804,1.6561,1.9975,2.1123,0.4867,-0.3013,-0.2437,-0.6281,1.0004,1.0585,1.0071,1.0708,0.1294,1.0820,0.4352,1.3476
122.8227,0.1669,-0.5003,-0.2485,0.5830,189.6818,89.0000,115.0000,109.0000,116.0000,5.0000,6.2500,12.3333,3.0000,4.0000,5.0000,12.0000,2.0000,10.9927,0.1033,0.1105,0.1678,3.8367,0.0319,0.0360,0.0529,122.8799,0.1702,0.5020,0.2549,1.5360,1.7493,2.2701,2.6779,-0.0611,0.2379,-0.8638,-1.0259,1.0005,1.0172,1.0025,1.0213,0.0895,0.6231,0.2209,0.6791
125.1387,0.1205,-0.3729,-0.2145,0.4467,227.3636,115.0000,118.0000,105.0000,116.0000,11.2083,9.1667,6.0000,3.2500,27.0000,14.0000,2.0000,3.0000,18.0609,0.1287,0.2483,0.2928,5.7725,0.0474,0.0810,0.1128,125.2657,0.1287,0.3835,0.2417,1.7699,1.4631,2.2212,1.3473,-0.2750,0.0356,-0.8052,0.2811,1.0010,1.0719,1.0220,1.1235,0.1444,1.1159,0.6686,1.4801
128.9349,-0.1067,-0.4845,-0.4699,0.6833,215.4000,117.0000,102.0000,136.0000,144.0000,20.5000,2.0000,15.3750,3.0000,16.0000,2.0000,23.0000,1.0000,18.0803,0.3121,0.2320,0.4760,5.7172,0.0982,0.0728,0.1435,129.0574,0.1429,0.4908,0.4935,2.3613,2.2769,2.4027,2.9236,-0.8511,0.7308,-0.7855,-1.0907,1.0009,1.1254,1.0108,1.0435,0.1403,2.7120,0.4803,1.0268
125.7251,0.2716,-0.4232,-0.2834,0.5772,223.5652,100.0000,132.0000,98.0000,115.0000,8.0000,12.9167,8.5000,1.0000,6.0000,19.0000,11.0000,1.0000,16.0342,0.0887,0.0804,0.2688,5.2410,0.0295,0.0212,0.0722,125.8295,0.2726,0.4240,0.2937,1.7994,1.6821,4.0105,4.7151,-0.2481,0.0771,-1.3387,-1.6995,1.0008,1.0057,1.0012,1.0302,0.1276,0.3280,0.1899,0.9553
133.1210,-0.0350,-0.2015,-0.0041,0.2046,204.5227,149.0000,105.0000,146.0000,116.0000,16.0000,5.0000,21.4000,11.3750,32.0000,1.0000,48.0000,33.0000,32.7483,0.3353,0.2546,0.3820,9.7667,0.0998,0.0765,0.1249,133.4707,0.1027,0.2161,0.1235,1.8980,1.8597,2.2389,1.8324,0.0816,0.0733,-0.2136,0.1405,1.0026,1.1762,1.0675,1.2020,0.2463,4.3766,1.3059,4.4406
128.1898,-0.0242,-0.3183,-0.5173,0.6079,234.9688,149.0000,107.0000,119.0000,135.0000,10.5417,4.0000,9.6250,16.1250,23.0000,2.0000,17.0000,23.0000,24.3912,0.2771,0.2018,0.1805,7.9560,0.0761,0.0728,0.0660,128.4288,0.0784,0.3270,0.5228,1.7149,3.0737,1.4954,1.5888,0.3398,1.0760,-0.1545,0.3687,1.0019,1.1210,1.0249,1.0078,0.1905,4.2372,0.6407,0.3495
123.6916,0.1680,-0.4055,-0.2388,0.4996,185.2273,100.0000,115.0000,106.0000,106.0000,12.0000,10.7500,13.5000,3.5000,7.0000,5.0000,16.0000,2.0000,11.6119,0.0811,0.1079,0.3125,3.7582,0.0242,0.0287,0.0883,123.7461,0.1701,0.4072,0.2556,1.9802,2.1431,2.8069,2.6396,-0.4008,0.3780,-0.6064,-0.6644,1.0004,1.0098,1.0024,1.0624,0.0939,0.4838,0.2658,1.3401
123.5654,0.1951,-0.3893,-0.2177,0.4868,191.1481,106.0000,121.0000,103.0000,107.0000,5.0000,4.6667,14.6667,2.0000,4.0000,6.0000,7.0000,1.0000,14.6727,0.1314,0.2162,0.1214,4.5623,0.0345,0.0688,0.0390,123.6465,0.1985,0.3960,0.2222,1.8687,3.5557,1.8683,1.5998,0.2916,1.0699,-0.5803,0.0600,1.0007,1.0149,1.0148,1.0152,0.1188,0.6764,0.5582,0.5590
125.4032,0.1023,-0.1839,-0.0218,0.2116,200.0000,128.0000,113.0000,106.0000,84.0000,11.0000,7.0000,17.5000,1.0000,20.0000,8.0000,10.0000,1.0000,13.8637,0.1203,0.2840,0.3455,4.7728,0.0357,0.0938,0.0948,125.4905,0.1086,0.2074,0.0959,1.7395,2.0070,2.1493,3.4021,-0.5068,0.5226,-0.7837,-1.2481,1.0007,1.0564,1.1157,1.4880,0.1106,1.2035,1.6181,7.2349
127.0619,0.0495,-0.2416,-0.2633,0.3607,210.7917,132.0000,109.0000,111.0000,106.0000,9.0000,11.5000,13.8750,3.0000,13.0000,10.0000,21.0000,1.0000,20.6443,0.0630,0.1089,0.2438,6.3451,0.0193,0.0306,0.0778,127.2136,0.0536,0.2446,0.2776,1.8683,1.8373,2.4078,1.8621,-0.2512,0.2037,-0.4126,-0.4257,1.0012,1.0688,1.0076,1.0399,0.1626,1.3040,0.4504,0.9319
125.1761,0.1856,-0.3411,-0.1520,0.4170,211.4390,121.0000,129.0000,122.0000,106.0000,1.0000,10.5000,10.5000,9.0000,1.0000,14.0000,16.0000,5.0000,14.1992,0.3288,0.2731,0.2593,4.0479,0.1168,0.0764,0.0892,125.2399,0.2192,0.3480,0.1777,2.0223,1.6160,3.3481,1.5341,-0.4963,-0.3967,1.2263,-0.0062,1.0005,1.1755,1.0244,1.1514,0.1135,2.1085,0.8163,1.8605
123.6124,0.3240,-0.2454,0.2631,0.4842,234.5238,91.0000,132.0000,99.0000,77.0000,4.0000,6.0000,13.0000,9.0000,1.0000,3.0000,10.0000,3.0000,12.8671,0.1844,0.0764,0.2536,4.2725,0.0607,0.0241,0.0871,123.6827,0.3293,0.2466,0.2759,1.6572,1.8585,2.2282,1.6593,-0.2183,0.4296,-0.7528,0.0716,1.0006,1.0166,1.0046,1.0511,0.1041,0.5740,0.3120,0.9932
123.0646,0.1889,-0.1679,0.1133,0.2770,208.6400,109.0000,125.0000,107.0000,81.0000,5.0000,6.9167,8.2500,7.0000,1.0000,5.0000,5.0000,4.0000,11.5615,0.2551,0.0926,0.2355,3.8629,0.0974,0.0248,0.0760,123.1228,0.2112,0.1699,0.1351,1.6103,1.3868,2.9933,2.3457,-0.1773,0.2432,-0.8667,-0.8638,1.0005,1.1208,1.0104,1.1255,0.0940,1.4492,0.5536,2.2147
122.6815,0.2560,-0.2234,-0.0117,0.3400,167.0556,109.0000,124.0000,93.0000,92.0000,8.3333,8.0000,4.5000,4.0000,10.0000,8.0000,4.0000,2.0000,11.3733,0.0746,0.1189,0.1627,3.9221,0.0197,0.0459,0.0634,122.7407,0.2567,0.2284,0.0628,1.6344,3.0489,1.9955,1.5956,0.0284,-0.6313,-0.8391,-0.6066,1.0005,1.0028,1.0196,1.1671,0.0927,0.2921,0.5360,3.3138
129.1105,0.0886,-0.5275,-0.3389,0.6332,232.2000,97.0000,119.0000,133.0000,134.0000,7.2500,7.5000,11.0667,5.0000,3.0000,9.0000,33.0000,6.0000,26.5165,0.1989,0.1667,0.3407,8.9840,0.0694,0.0494,0.1026,129.4102,0.1128,0.5307,0.3590,1.6158,1.8809,3.0263,2.2879,0.1260,0.6851,-1.1227,-0.6580,1.0023,1.2535,1.0042,1.0416,0.2056,2.5616,0.3160,1.0087
132.7554,0.2200,-0.1893,-0.1886,0.3461,244.4844,167.0000,150.0000,102.0000,107.0000,24.5500,28.0000,24.0000,6.0000,53.0000,44.0000,18.0000,10.0000,35.3326,0.1760,0.3397,0.2216,10.2977,0.0578,0.1187,0.0588,133.1479,0.2242,0.2292,0.1963,1.9378,1.6172,1.4745,1.9814,0.3055,-0.2227,-0.0144,-0.1675,1.0030,1.0344,1.1658,1.0473,0.2665,0.8277,1.9494,1.2126
122.8017,0.1240,-0.2833,-0.2164,0.3774,220.9459,127.0000,111.0000,102.0000,109.0000,19.4167,8.0000,8.0000,2.0000,32.0000,5.0000,9.0000,1.0000,12.5919,0.0852,0.2495,0.2112,3.4521,0.0186,0.0700,0.0619,122.8489,0.1257,0.2928,0.2247,2.1798,3.3507,2.4865,2.2684,0.1763,0.0063,-0.7224,-0.0848,1.0004,1.0109,1.0290,1.0392,0.1026,0.6892,0.8890,0.9979
122.6952,0.0767,-0.2596,-0.0644,0.2783,181.5000,110.0000,105.0000,112.0000,90.0000,4.0000,6.0000,11.2500,2.0000,4.0000,3.0000,17.0000,1.0000,10.5229,0.0879,0.0431,0.2474,3.5996,0.0295,0.0142,0.0705,122.7454,0.0825,0.2603,0.0951,1.6833,1.5761,2.0492,2.9024,-0.1255,0.2424,0.5694,-0.8805,1.0004,1.0668,1.0014,1.3870,0.0858,1.1776,0.1661,4.7324
134.8599,-0.0150,-0.3038,-0.4514,0.5443,204.9355,163.0000,108.0000,131.0000,140.0000,13.5893,3.0000,16.4250,13.5833,29.0000,1.0000,43.0000,25.0000,34.6551,0.3080,0.3107,0.1447,11.6927,0.0968,0.1207,0.0344,135.3496,0.0955,0.3287,0.4542,1.5928,1.9956,1.3700,6.7549,-0.1610,0.4849,-0.1926,-2.1128,1.0036,1.1491,1.0725,1.0028,0.2574,4.1231,1.0542,0.3199
